Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Total_Test_Results,Case_Fatality_Ratio
Guam,US,2020-05-09,13.4443,144.7937,151,5,124.0,22.0,66.0,91.94478441688129,3794.0,,3.3112582781456954,316.0,GUM,2310.188821706276,,,
Grand Princess,US,2020-05-09,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,,
Maryland,US,2020-05-09,39.0639,-76.8021,31534,1614,2159.0,27761.0,24.0,530.5775292828016,156028.0,5932.0,5.1182850256865615,84000024.0,USA,2625.2600602187163,18.81144161857043,,
Maine,US,2020-05-09,44.6939,-69.3819,1408,64,857.0,487.0,23.0,119.93124396297804,23500.0,198.0,4.545454545454546,84000023.0,USA,2001.6933473934546,14.0625,,
Louisiana,US,2020-05-09,31.1695,-91.8678,31417,2267,20316.0,8834.0,22.0,683.384428919275,212157.0,,7.215838558742082,84000022.0,USA,4614.851522622359,,,
Kentucky,US,2020-05-09,37.6681,-84.6701,6440,304,2266.0,3870.0,21.0,188.12240692687732,86447.0,1696.0,4.720496894409939,84000021.0,USA,2525.251197454622,26.33540372670808,,
Kansas,US,2020-05-09,38.5266,-96.7265,6829,174,350.0,6305.0,20.0,280.0505887254725,49933.0,635.0,2.547957241177332,84000020.0,USA,2047.7033309165354,9.298579587055208,,
Massachusetts,US,2020-05-09,42.2302,-71.5301,76743,4840,,71903.0,25.0,1118.0878385820508,376537.0,7551.0,6.30676413483966,84000025.0,USA,5485.86112708872,9.839333880614518,,
Indiana,US,2020-05-09,39.8494,-86.2583,23732,1490,,22242.0,18.0,362.65314424188034,135686.0,4389.0,6.278442609135345,84000018.0,USA,2073.4432213721466,18.494016517781894,,
Illinois,US,2020-05-09,40.3495,-88.9861,76085,3349,,72736.0,17.0,648.3235317199648,416331.0,,4.401656042583952,84000017.0,USA,3547.574216790493,,,
Idaho,US,2020-05-09,44.2405,-114.4788,2205,67,1442.0,696.0,16.0,136.91425690330377,31806.0,206.0,3.0385487528344672,84000016.0,USA,1974.9183016174509,9.342403628117914,,
Hawaii,US,2020-05-09,21.0943,-157.4983,631,17,566.0,48.0,15.0,44.56888258536247,36262.0,81.0,2.6941362916006337,84000015.0,USA,2561.262789715395,12.83676703645008,,
Iowa,US,2020-05-09,42.0115,-93.2105,11671,252,5011.0,6408.0,19.0,445.33682246014735,71476.0,,2.1591980121669097,84000019.0,USA,2727.349389269257,,,
Hawaii,US,2020-05-10,21.0943,-157.4983,632,17,551.0,64.0,15.0,44.6395147289209,37270.0,81.0,2.6898734177215187,84000015.0,USA,2632.459990422281,12.816455696202533,,
Idaho,US,2020-05-10,44.2405,-114.4788,2230,67,1473.0,690.0,16.0,138.4665727412097,32142.0,207.0,3.0044843049327348,84000016.0,USA,1995.781426478907,9.282511210762332,,
Illinois,US,2020-05-10,40.3495,-88.9861,77741,3406,,74335.0,17.0,662.4343783852505,429984.0,,4.381214545735197,84000017.0,USA,3663.9120123950493,,,
Massachusetts,US,2020-05-10,42.2302,-71.5301,77793,4979,,72814.0,25.0,1133.3855495200016,388389.0,7617.0,6.400318794750169,84000025.0,USA,5658.535860456905,9.791369403416759,,
Indiana,US,2020-05-10,39.8494,-86.2583,24126,1508,,22618.0,18.0,368.6739321582508,140029.0,4389.0,6.250518113238829,84000018.0,USA,2139.8094191406653,18.191992041780647,,
Kentucky,US,2020-05-10,37.6681,-84.6701,6440,304,2308.0,3828.0,21.0,188.12240692687732,86923.0,1757.0,4.720496894409939,84000021.0,USA,2539.155897097044,27.282608695652176,,
Kansas,US,2020-05-10,38.5266,-96.7265,6951,174,371.0,6406.0,20.0,285.0536890072865,52505.0,657.0,2.503236944324557,84000020.0,USA,2153.178527021663,9.451877427708244,,
Louisiana,US,2020-05-10,31.1695,-91.8678,31600,2286,20316.0,8998.0,22.0,687.3650556656935,215872.0,,7.234177215189874,84000022.0,USA,4695.660420780525,,,
Maine,US,2020-05-10,44.6939,-69.3819,1436,64,861.0,511.0,23.0,122.31624029178728,23528.0,199.0,4.456824512534818,84000023.0,USA,2004.0783437222642,13.857938718662954,,
Maryland,US,2020-05-10,39.0639,-76.8021,32587,1644,2293.0,28650.0,24.0,548.2948546565186,159931.0,5955.0,5.044956577776414,84000024.0,USA,2690.930260535541,18.27415840672661,,
Guam,US,2020-05-10,13.4443,144.7937,151,5,124.0,22.0,66.0,91.94478441688129,3794.0,,3.3112582781456954,316.0,GUM,2310.188821706276,,,
Iowa,US,2020-05-10,42.0115,-93.2105,11959,265,5154.0,6540.0,19.0,456.32619825215517,74174.0,,2.2159043398277447,84000019.0,USA,2830.2984722096617,,,
Grand Princess,US,2020-05-10,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,,
Connecticut,US,2020-05-10,41.5978,-72.7554,33554,2967,5413.0,25174.0,9.0,941.1304054904975,130192.0,9389.0,8.842462895630922,84000009.0,USA,3651.6555329206317,27.981760743875547,,
Florida,US,2020-05-10,27.7663,-81.6868,40596,1721,,38875.0,12.0,191.1965022098559,538948.0,7404.0,4.239333924524583,84000012.0,USA,2538.303588358396,18.238250073898907,,
District of Columbia,US,2020-05-10,38.8974,-77.0268,6272,323,880.0,5069.0,11.0,888.7012238061974,29570.0,,5.149872448979592,84000011.0,USA,4189.874870527624,,,
Diamond Princess,US,2020-05-10,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,,
Delaware,US,2020-05-10,39.3185,-75.5071,6277,221,2537.0,3519.0,10.0,644.6120415213542,31039.0,,3.5207901863947746,84000010.0,USA,3187.527984193295,,,
Colorado,US,2020-05-10,39.0598,-105.3111,19703,971,3023.0,15709.0,8.0,347.6910213906829,100610.0,3623.0,4.92818352535147,84000008.0,USA,1775.424740502289,18.388062731563718,,
California,US,2020-05-10,36.1162,-119.6816,67600,2716,,64884.0,6.0,172.41106675011767,955664.0,,4.017751479289942,84000006.0,USA,2437.3823919332026,,,
Arkansas,US,2020-05-10,34.9697,-92.3731,4012,91,2968.0,953.0,5.0,154.96169024116008,65528.0,471.0,2.268195413758724,84000005.0,USA,2530.9894412070635,11.73978065802592,,
Arizona,US,2020-05-10,33.7298,-111.4312,11119,536,2775.0,7808.0,4.0,152.760438412429,137739.0,1528.0,4.820577390053061,84000004.0,USA,1892.35273194438,13.7422430074647,,
American Samoa,US,2020-05-10,-14.271,-170.132,0,0,,0.0,60.0,0.0,83.0,,,16.0,ASM,149.17057565464316,,,
Alaska,US,2020-05-10,61.3707,-152.4044,379,10,324.0,45.0,2.0,63.40453936351211,27364.0,,2.638522427440633,84000002.0,USA,4577.841200905396,,,
Alabama,US,2020-05-10,32.3182,-86.9023,9982,393,,9496.0,1.0,210.9024787705936,127421.0,1240.0,3.9741126504196584,84000001.0,USA,2717.504777776095,12.539184952978056,,
Michigan,US,2020-05-10,43.3266,-84.5361,47182,4555,22686.0,19941.0,26.0,592.1986469876277,285678.0,,9.654105379170023,84000026.0,USA,3585.6497196840223,,,
Georgia,US,2020-05-10,33.0406,-83.6431,33580,1406,,32174.0,13.0,331.1835333732502,243547.0,5997.0,4.187016081000595,84000013.0,USA,2401.9879691022925,17.858844550327575,,
Minnesota,US,2020-05-10,45.6945,-93.9002,11271,578,6882.0,3811.0,27.0,227.86056898225516,111088.0,1657.0,5.128205128205129,84000027.0,USA,2245.814469621219,14.701446189335465,,
Wisconsin,US,2020-05-10,44.2685,-89.6165,10219,400,5014.0,4805.0,55.0,197.4849702516402,115382.0,1820.0,3.9142773265485866,84000055.0,USA,2229.7887109868625,17.809961835796067,,
West Virginia,US,2020-05-10,38.4912,-80.9545,1360,54,775.0,531.0,54.0,102.79682962483692,62644.0,,3.9705882352941178,84000054.0,USA,4735.003378689915,,,
Washington,US,2020-05-10,47.4009,-121.4905,16891,931,,15960.0,53.0,223.7395460276793,242989.0,,5.511811023622046,84000053.0,USA,3218.651858961563,,,
Wyoming,US,2020-05-10,42.756,-107.3025,662,7,443.0,212.0,56.0,133.13490467379938,12064.0,65.0,1.0574018126888218,84000056.0,USA,2426.192583058483,9.818731117824774,,
Virginia,US,2020-05-10,37.7693,-78.17,24081,839,3201.0,20041.0,51.0,304.5440691620201,143055.0,4756.0,3.4840745816203644,84000051.0,USA,1809.167053443494,19.75001038162867,,
Virgin Islands,US,2020-05-10,18.3358,-64.8963,69,4,59.0,6.0,78.0,64.32486855352947,1171.0,,5.797101449275362,850.0,VIR,1091.6582764664206,,,
Vermont,US,2020-05-10,44.0459,-72.7107,927,53,777.0,97.0,50.0,151.82012181640408,20048.0,,5.717367853290184,84000050.0,USA,3283.376269876235,,,
Utah,US,2020-05-10,40.15,-111.8624,6251,67,3033.0,3151.0,49.0,218.11784295375733,146510.0,512.0,1.07182850743881,84000049.0,USA,5112.213273261076,8.19068948968165,,
Texas,US,2020-05-10,31.0545,-97.5635,39272,1094,21022.0,17142.0,48.0,170.80160895829158,501776.0,,2.786693158082429,84000048.0,USA,2183.1002123555895,,,
Mississippi,US,2020-05-10,32.7416,-89.6787,9501,430,4421.0,4650.0,28.0,328.16317733522243,81602.0,1531.0,4.52583938532786,84000028.0,USA,2818.521376371837,16.11409325334175,,
South Dakota,US,2020-05-10,44.2998,-99.4388,3517,34,2147.0,1336.0,46.0,477.923390932365,23894.0,261.0,0.9667330110889965,84000046.0,USA,3246.943845020737,7.421097526300825,,
South Carolina,US,2020-05-10,33.8569,-80.945,7653,331,4120.0,3202.0,45.0,151.84599129956,84457.0,1252.0,4.325101267476806,84000045.0,USA,1675.7424391986071,16.359597543447013,,
Rhode Island,US,2020-05-10,41.6809,-71.5118,11274,422,809.0,10043.0,44.0,1064.2264534941346,91213.0,1251.0,3.74312577612205,84000044.0,USA,8610.190482753282,11.096327833954229,,
Puerto Rico,US,2020-05-10,18.2208,-66.5901,2198,111,,2087.0,72.0,74.92991087499591,2198.0,,5.050045495905368,630.0,PRI,74.92991087499591,,,
Pennsylvania,US,2020-05-10,40.5908,-77.2098,59939,3806,,56133.0,42.0,476.1788622471966,284383.0,,6.349788952101302,84000042.0,USA,2259.2497936643003,,,
Tennessee,US,2020-05-10,35.7478,-86.6923,14985,243,7528.0,7214.0,47.0,228.25837111109652,261869.0,1325.0,1.6216216216216215,84000047.0,USA,3988.908333966749,8.842175508842177,,
Oklahoma,US,2020-05-10,35.5653,-96.9289,4589,272,3204.0,1113.0,40.0,125.46361937799135,95968.0,826.0,5.927217258662018,84000040.0,USA,2623.772635534337,17.99956417520157,,
Missouri,US,2020-05-10,38.4561,-92.2884,10068,503,,9565.0,29.0,171.82482469362344,115546.0,,4.996027016289234,84000029.0,USA,1971.957806321952,,,
Montana,US,2020-05-10,46.9219,-110.4544,458,16,422.0,20.0,30.0,52.887629952874576,21704.0,62.0,3.4934497816593884,84000030.0,USA,2506.273188858493,13.537117903930133,,
Oregon,US,2020-05-10,44.572,-122.0709,3228,127,1125.0,1976.0,41.0,80.55753400111901,75507.0,670.0,3.934324659231722,84000041.0,USA,1884.342540217625,20.755885997521684,,
Nebraska,US,2020-05-10,41.1254,-98.2681,8171,90,,8081.0,31.0,535.707729506606,45569.0,,1.1014563700893405,84000031.0,USA,2987.5982775531184,,,
New Hampshire,US,2020-05-10,43.4525,-71.5639,3071,133,1228.0,1710.0,33.0,231.22423103449313,33453.0,313.0,4.330836860957343,84000033.0,USA,2518.770498468544,10.192119830674047,,
New Jersey,US,2020-05-10,40.2989,-74.521,138754,9256,15642.0,113856.0,34.0,1562.1597826662119,312447.0,,6.670798679677702,84000034.0,USA,3517.679761410193,,,
Nevada,US,2020-05-10,38.3135,-117.0554,6120,310,182.0,5628.0,32.0,202.87088825957662,58809.0,,5.065359477124184,84000032.0,USA,1949.4500110551376,,,
New York,US,2020-05-10,42.1657,-74.9481,335395,26641,58006.0,250748.0,36.0,1989.1732560742896,1182998.0,72715.0,7.943171484369175,84000036.0,USA,7016.168945838109,21.680406684655406,,
North Carolina,US,2020-05-10,35.6301,-79.8064,14938,564,,14374.0,37.0,150.61694163316238,192135.0,,3.7756058374615074,84000037.0,USA,1937.259745661243,,,
North Dakota,US,2020-05-10,47.5289,-99.784,1491,35,792.0,664.0,38.0,245.8700104548348,44869.0,110.0,2.347417840375587,84000038.0,USA,7399.0217968463985,7.377598926894701,,
Northern Mariana Islands,US,2020-05-10,15.0979,145.6739,16,2,12.0,2.0,69.0,29.014942695488177,2337.0,,12.5,580.0,MNP,4237.995067459742,,,
Ohio,US,2020-05-10,40.3888,-82.7649,24081,1341,,22740.0,39.0,215.51191799431888,204862.0,4351.0,5.568705618537437,84000039.0,USA,1833.4040340580607,18.06818653710394,,
New Mexico,US,2020-05-10,34.8405,-106.2485,4863,200,1268.0,3395.0,35.0,291.62841155167536,97053.0,789.0,4.112687641373638,84000035.0,USA,5820.154683595468,16.224552745219,,
Kansas,US,2020-05-11,38.5266,-96.7265,7159,180,376.0,6603.0,20.0,293.58356489759234,54109.0,660.0,2.514317642128789,84000020.0,USA,2218.9569930219054,9.219164687805561,,
Illinois,US,2020-05-11,40.3495,-88.9861,79007,3459,,75548.0,17.0,673.2220184083492,442425.0,,4.378093080359968,84000017.0,USA,3769.92230428081,,,
Indiana,US,2020-05-11,39.8494,-86.2583,24627,1540,,23087.0,18.0,376.32980714835617,146688.0,4389.0,6.253299224428472,84000018.0,USA,2241.5668474023664,17.82190278962115,,
Iowa,US,2020-05-11,42.0115,-93.2105,12373,271,5249.0,6853.0,19.0,472.1234259531662,77792.0,,2.1902529701769984,84000019.0,USA,2968.35250559676,,,
Kentucky,US,2020-05-11,37.6681,-84.6701,6677,311,2308.0,4058.0,21.0,195.04554519421742,86923.0,1757.0,4.657780440317508,84000021.0,USA,2539.155897097044,26.31421296989666,,
Michigan,US,2020-05-11,43.3266,-84.5361,47552,4584,22686.0,20282.0,26.0,596.8426531634028,298948.0,,9.639973082099596,84000026.0,USA,3752.206373609795,,,
Maine,US,2020-05-11,44.6939,-69.3819,1462,65,872.0,525.0,23.0,124.53087973996728,23554.0,200.0,4.4459644322845415,84000023.0,USA,2006.2929831704441,13.679890560875512,,
Maryland,US,2020-05-11,39.0639,-76.8021,33373,1683,2298.0,29392.0,24.0,561.5197527987233,164780.0,6183.0,5.042998831390644,84000024.0,USA,2772.517450219448,18.52695292601804,,
Massachusetts,US,2020-05-11,42.2302,-71.5301,78462,5108,,73354.0,25.0,1143.1323767747529,394728.0,7732.0,6.510157783385588,84000025.0,USA,5750.890326776589,9.854451836557825,,
Minnesota,US,2020-05-11,45.6945,-93.9002,11799,591,7536.0,3672.0,27.0,238.53489960266418,115781.0,1716.0,5.008899059242308,84000027.0,USA,2340.6906696242113,14.543605390287313,,
Louisiana,US,2020-05-11,31.1695,-91.8678,31815,2308,22608.0,6899.0,22.0,692.0417482912669,220830.0,,7.254439729687254,84000022.0,USA,4803.507127932123,,,
Idaho,US,2020-05-11,44.2405,-114.4788,2260,70,1473.0,717.0,16.0,140.32935174669683,32142.0,207.0,3.0973451327433628,84000016.0,USA,1995.781426478907,9.15929203539823,,
Arizona,US,2020-05-11,33.7298,-111.4312,11383,542,2852.0,7989.0,4.0,156.38745124999366,150241.0,1537.0,4.761486427128173,84000004.0,USA,2064.1137716990506,13.502591583940964,,
Guam,US,2020-05-11,13.4443,144.7937,151,5,124.0,22.0,66.0,91.94478441688129,3989.0,,3.3112582781456954,316.0,GUM,2428.9254638340367,,,
Grand Princess,US,2020-05-11,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,,,
Georgia,US,2020-05-11,33.0406,-83.6431,34002,1444,,32558.0,13.0,335.3455182179052,251288.0,6015.0,4.2468090112346335,84000013.0,USA,2478.3337621887226,17.690135874360333,,
Florida,US,2020-05-11,27.7663,-81.6868,40982,1735,,39247.0,12.0,193.01446087211343,561057.0,7458.0,4.233565955785466,84000012.0,USA,2642.431174016039,18.198233370748135,,
District of Columbia,US,2020-05-11,38.8974,-77.0268,6389,328,881.0,5180.0,11.0,905.2793556916127,30261.0,,5.1338237595867895,84000011.0,USA,4287.785034056017,,,
Diamond Princess,US,2020-05-11,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,,
Delaware,US,2020-05-11,39.3185,-75.5071,6565,225,2619.0,3721.0,10.0,674.1879962701435,31928.0,,3.4272658035034267,84000010.0,USA,3278.823205622717,,,
Connecticut,US,2020-05-11,41.5978,-72.7554,33765,3008,5413.0,25344.0,9.0,947.0485826246246,132508.0,9389.0,8.908633200059233,84000009.0,USA,3716.615240231712,27.80690063675404,,
Colorado,US,2020-05-11,39.0598,-105.3111,19879,987,3076.0,15816.0,8.0,350.7968235408509,108790.0,3689.0,4.9650384828210665,84000008.0,USA,1919.7739540725975,18.557271492529804,,
California,US,2020-05-11,36.1162,-119.6816,69329,2779,,66550.0,6.0,176.82081134199572,991897.0,,4.008423603398288,84000006.0,USA,2529.7931934355247,,,
Arkansas,US,2020-05-11,34.9697,-92.3731,4043,94,3149.0,800.0,5.0,156.15905125748012,69030.0,480.0,2.325006183527084,84000005.0,USA,2666.252611502313,11.872372000989365,,
Alaska,US,2020-05-11,61.3707,-152.4044,379,10,328.0,41.0,2.0,63.40453936351211,28680.0,,2.638522427440633,84000002.0,USA,4798.0004985370115,,,
Alabama,US,2020-05-11,32.3182,-86.9023,10262,403,,9761.0,1.0,216.76739753507061,129444.0,1256.0,3.9649744195198733,84000001.0,USA,2760.649252905321,12.357339630066905,,
Hawaii,US,2020-05-11,21.0943,-157.4983,634,17,561.0,56.0,15.0,44.780779016037734,37683.0,81.0,2.6813880126182967,84000015.0,USA,2661.6310657119084,12.77602523659306,,
Mississippi,US,2020-05-11,32.7416,-89.6787,9674,435,6268.0,2971.0,28.0,334.13857252299147,95885.0,1546.0,4.4965887947074625,84000028.0,USA,3311.8541478568363,15.980979946247675,,
Oregon,US,2020-05-11,44.572,-122.0709,3286,130,1125.0,2031.0,41.0,82.00497420312178,77606.0,673.0,3.956177723676202,84000041.0,USA,1936.7249020107934,20.48082775410834,,
Montana,US,2020-05-11,46.9219,-110.4544,459,16,423.0,20.0,30.0,53.00310512744418,22572.0,62.0,3.4858387799564268,84000030.0,USA,2606.5056403849017,13.507625272331154,,
Wyoming,US,2020-05-11,42.756,-107.3025,669,7,443.0,219.0,56.0,134.54267556914166,12065.0,66.0,1.0463378176382658,84000056.0,USA,2426.3936931863886,9.865470852017935,,
Wisconsin,US,2020-05-11,44.2685,-89.6165,10418,409,5176.0,4833.0,55.0,201.330699685056,118451.0,1846.0,3.925897485121904,84000055.0,USA,2289.0979754650193,17.719331925513533,,
West Virginia,US,2020-05-11,38.4912,-80.9545,1366,54,775.0,537.0,54.0,103.25034504965237,63469.0,,3.9531478770131767,84000054.0,USA,4797.361749602041,,,
Washington,US,2020-05-11,47.4009,-121.4905,17122,945,,16177.0,53.0,226.79939062731185,248875.0,,5.519215044971381,84000053.0,USA,3296.6182888898634,,,
Virginia,US,2020-05-11,37.7693,-78.17,25070,850,3273.0,20947.0,51.0,317.0516097293237,150617.0,4777.0,3.3905065815716,84000051.0,USA,1904.8010491663958,19.054646988432392,,
Virgin Islands,US,2020-05-11,18.3358,-64.8963,69,5,60.0,4.0,78.0,64.32486855352947,1179.0,,7.246376811594202,850.0,VIR,1099.1162322407429,,,
Vermont,US,2020-05-11,44.0459,-72.7107,926,53,785.0,88.0,50.0,151.65634606471434,20871.0,,5.72354211663067,84000050.0,USA,3418.1637135169044,,,
Utah,US,2020-05-11,40.15,-111.8624,6362,68,3181.0,3113.0,49.0,221.99099614010623,150585.0,517.0,1.0688462747563658,84000049.0,USA,5254.403356453616,8.12637535366237,,
Texas,US,2020-05-11,31.0545,-97.5635,40586,1117,21713.0,17725.0,48.0,176.44452726332253,525697.0,,2.754284305264456,84000048.0,USA,2287.1744211255545,,,
Tennessee,US,2020-05-11,35.7478,-86.6923,15544,251,8038.0,7255.0,47.0,236.7733146847437,273277.0,1344.0,1.6147709727225938,84000047.0,USA,4162.680205680823,8.646423057128153,,
South Dakota,US,2020-05-11,44.2998,-99.4388,3614,34,2187.0,1393.0,46.0,491.104672968316,24578.0,263.0,0.9407858328721638,84000046.0,USA,3339.89226680002,7.277255118981737,,
South Carolina,US,2020-05-11,33.8569,-80.945,7792,346,4120.0,3326.0,45.0,154.603941487805,84457.0,1252.0,4.4404517453798755,84000045.0,USA,1675.7424391986071,16.06776180698152,,
Missouri,US,2020-05-11,38.4561,-92.2884,10157,514,,9643.0,29.0,173.34373702951262,115620.0,,5.060549374815398,84000029.0,USA,1973.2207221967365,,,
Rhode Island,US,2020-05-11,41.6809,-71.5118,11450,430,841.0,10179.0,44.0,1080.8402423725245,93332.0,1280.0,3.7554585152838422,84000044.0,USA,8810.216724987988,11.179039301310043,,
Pennsylvania,US,2020-05-11,40.5908,-77.2098,60459,3832,,56627.0,42.0,480.3099456548034,288858.0,,6.338179592781884,84000042.0,USA,2294.8009441432237,,,
Oklahoma,US,2020-05-11,35.5653,-96.9289,4613,274,3241.0,1098.0,40.0,126.11978125750143,95992.0,828.0,5.939735530023847,84000040.0,USA,2624.4287974138474,17.94927379145892,,
Ohio,US,2020-05-11,40.3888,-82.7649,24777,1357,,23420.0,39.0,221.74074133737133,210530.0,4413.0,5.476853533518988,84000039.0,USA,1884.1295666851026,17.810872987044434,,
Northern Mariana Islands,US,2020-05-11,15.0979,145.6739,19,2,12.0,5.0,69.0,34.45524445089221,2695.0,,10.526315789473683,580.0,MNP,4887.20441027129,,,
North Dakota,US,2020-05-11,47.5289,-99.784,1518,36,846.0,636.0,38.0,250.3223848896306,47014.0,115.0,2.3715415019762847,84000038.0,USA,7752.738210277399,7.575757575757576,,
North Carolina,US,2020-05-11,35.6301,-79.8064,15274,575,9115.0,5584.0,37.0,154.0047641253797,195865.0,,3.7645672384444153,84000037.0,USA,1974.8686084468698,,,
New York,US,2020-05-11,42.1657,-74.9481,337055,26988,58363.0,251704.0,36.0,1999.0184463874527,1204651.0,73143.0,8.007001824628029,84000036.0,USA,7144.589371049507,21.70061265965495,,
New Mexico,US,2020-05-11,34.8405,-106.2485,5069,208,1285.0,3576.0,35.0,303.98199016151403,102498.0,789.0,4.10337344643914,84000035.0,USA,6146.684953161346,15.565200236733086,,
New Jersey,US,2020-05-11,40.2989,-74.521,140206,9340,15642.0,115224.0,34.0,1578.5071024150573,425933.0,,6.661626463917378,84000034.0,USA,4795.360153295526,,,
New Hampshire,US,2020-05-11,43.4525,-71.5639,3160,133,1229.0,1798.0,33.0,237.925291458482,34883.0,318.0,4.208860759493672,84000033.0,USA,2626.4392221348826,10.063291139240508,,
Nevada,US,2020-05-11,38.3135,-117.0554,6152,312,183.0,5657.0,32.0,203.93165107400574,60084.0,,5.0715214564369315,84000032.0,USA,1991.7147794425491,,,
Nebraska,US,2020-05-11,41.1254,-98.2681,8407,98,,8309.0,31.0,551.1803796306493,46239.0,,1.1656952539550374,84000031.0,USA,3031.5248690069707,,,
Puerto Rico,US,2020-05-11,18.2208,-66.5901,2256,113,,2143.0,72.0,76.90713327297124,2256.0,,5.00886524822695,630.0,PRI,76.90713327297124,,,
American Samoa,US,2020-05-11,-14.271,-170.132,0,0,,0.0,60.0,0.0,105.0,,,16.0,ASM,188.70976438237992,,,
Wyoming,US,2020-05-12,42.756,-107.3025,675,7,477.0,191.0,56.0,135.7493363365779,15059.0,67.0,1.037037037037037,84000056.0,USA,3028.5174161370765,9.925925925925926,,
